word	emotion
抄用	negative
超载	negative
尘垢	negative
惩戒	negative
吃老本	negative
赤痢	negative
便血	negative
变迁	negative
变质	negative
别离	negative
濒于	negative
冰雹	negative
并发症	negative
病毒性肝炎	negative
病例	negative
病原菌	negative
波及	negative
驳斥	negative
不过	negative
不识闲儿	negative
不恤	negative
嚣浮	negative
小圈子	negative
胁持	negative
烧毁	negative
神权	negative
失脚	negative
失眠	negative
失声	negative
失学	negative
械斗	negative
懈气	negative
衅端	negative
行凶	negative
挹斗扬箕	negative
意乱心忙	negative
淫词亵语	negative
东一榔头，西一棒槌	negative
逃反	negative
惕厉	negative
天堑	negative
天灾	negative
遑遑	negative
悔改	negative
摧毁	negative
大舌头	negative
水土不服	negative
徒乱人意	negative
去住两难	negative
不知甘苦	negative
人心隔肚皮	negative
鹿死不择荫	negative
聊以解嘲	negative
忐忑不安	negative
刻骨仇恨	negative
泪如雨下	negative
遭家不造	negative
险工	negative
惊醒	negative
附会	negative
哜哜嘈嘈	negative
夹生饭	negative
假道学	negative
披毛索黡	negative
琵琶旧语	negative
片甲不还	negative
凭几据杖	negative
剖心泣血	negative
七舌八嘴	negative
七慌八乱	negative
骑鹤更扬州	negative
启宠纳侮	negative
气涌如山	negative
弃甲投戈	negative
契船求剑	negative
千刀万剁	negative
迁延羁留	negative
牵鬼上剑	negative
泯没	negative
难过	negative
以致	negative
隐讳	negative
燠热	negative
原形	negative
殒命	negative
拶指	negative
倒悬之危	negative
城门失火，殃及池鱼	negative
若敖鬼馁	negative
徒有虚名	negative
分化瓦解	negative
只轮不返	negative
抛头露面　	negative
十里长亭　	negative
一知半解　	negative
陈规陋习　	negative
洪水横流	negative
筚门圭窦	negative
羊肠小道	negative
天低吴楚，眼空无物	negative
陶犬瓦鸡	negative
五日京兆	negative
财政危机	negative
残喘	negative
苍黄	negative
引狼自卫	negative
饮鸩止渴	negative
迎奸卖俏	negative
庸耳俗目	negative
忧心悄悄	negative
油嘴花脣	negative
游戏笔墨	negative
有头无脑	negative
右军習气	negative
予取予求	negative
余子碌碌	negative
鱼鲁帝虎	negative
鱼烂取亡	negative
逾次超秩	negative
榆木脑袋	negative
与世俯仰	negative
雨零星乱	negative
玉碎珠沉	negative
欲盖而彰	negative
鬻驽窃价	negative
自己打自己的嘴巴	negative
胸中无数	negative
索然无味	negative
如芒刺背	negative
辱国殄民	negative
三心两意	negative
三般两样	negative
三魂出窍	negative
三翻四覆	negative
散伤丑害	negative
杀鸡焉用牛刀	negative
珊珊来迟	negative
伤教败俗	negative
上慢下暴	negative
舍本求末	negative
社鼠城狐	negative
身名俱败	negative
身无立锥	negative
深雠大恨	negative
神焦鬼烂	negative
神嚎鬼哭	negative
剩菜残羹	negative
失魂丧魄	negative
驷之过隙	negative
搜章擿句	negative
夙世冤业	negative
岁在龙蛇	negative
遂非文过	negative
损人益己	negative
太阿倒持	negative
贪夫狥财	negative
贪污腐化	negative
探囊胠箧	negative
摘句寻章	negative
天地诛戮	negative
天华乱坠	negative
天崩地塌	negative
天道宁论	negative
天壤王郎	negative
挑精拣肥	negative
铁心木肠	negative
停辛贮苦	negative
通风报讯	negative
同恶相党	negative
偷声细气	negative
头昏眼花	negative
头破血淋	negative
头痛脑热	negative
口惠	negative
愧色	negative
苦主	negative
溃散	negative
跑跑颠颠	negative
庖代	negative
赔话	negative
疲塌	negative
漂亮话	negative
姘居	negative
泼冷水	negative
浅嚐辄止	negative
敲膏吸髓	negative
巧作名目	negative
寝食不安	negative
轻世傲物	negative
轻言肆口	negative
求生害仁	negative
鹊巢鸠占	negative
人言可畏	negative
人琴两亡	negative
情敌	negative
求和	negative
求饶	negative
趋附	negative
析辩诡辞	negative
席薪枕塊	negative
洗垢索瘢	negative
鲜衣怒马	negative
闲花野草	negative
涎脸涎皮	negative
嫌长道短	negative
现钟弗打	negative
邪魔歪道	negative
心灰意败	negative
心焦火燎	negative
心绪如麻	negative
心惊肉战	negative
兴如嚼蜡	negative
枯骨之馀	negative
枯体灰心	negative
来者不善	negative
乐昌之镜	negative
乐极哀来	negative
离情别绪	negative
离鸾别鹄	negative
脸红筋涨	negative
轻生	negative
重孝	negative
撞车	negative
捉奸	negative
哀哀父母	negative
爱莫之助	negative
爱则加诸膝，恶则坠诸渊	negative
傲慢无礼	negative
霸王风月	negative
百无一成	negative
败於垂成	negative
搬脣递舌	negative
半涂而废	negative
报雠雪恨	negative
抱恨黄泉	negative
暴虐无道	negative
杯蛇幻影	negative
背乡离井	negative
背恩负义	negative
鼻孔撩天	negative
落选	negative
闭气	negative
蔽塞	negative
东冲西撞	negative
斗脣合舌	negative
遁天倍情	negative
咄咄书空	negative
阿权膴仕	negative
伐异党同	negative
飞流短长	negative
飞谋荐谤	negative
焚薮而田	negative
忿然作色	negative
风木含悲	negative
恨事	negative
低潮	negative
嘀咕	negative
敌阵	negative
地保	negative
流徙	negative
杀价	negative
伤风	negative
汗流夹背	negative
胡言汉语	negative
胡说乱道	negative
怙终不悔	negative
怀才不遇	negative
灰飞烟灭	negative
毁钟为铎	negative
贿货公行	negative
昏头转向	negative
魂不守宅	negative
魂飘神荡	negative
火上添油	negative
祸近池鱼	negative
饥寒交凑	negative
赍志以没	negative
极情纵欲	negative
嫉贪如雠	negative
计无复之	negative
家败人亡	negative
假门假氏	negative
架谎凿空	negative
孤舟独桨	negative
孤豚腐鼠	negative
孤悬浮寄	negative
骨软肉酥	negative
鼓舌摇脣	negative
故甚其词	negative
顾头不顾尾	negative
寡不胜众	negative
观场矮人	negative
冠履倒易	negative
龟玉毁椟	negative
鬼蜮技俩	negative
贵远贱近	negative
刿心刳肺	negative
海中捞月	negative
骇目振心	negative
含血噀人	negative
韩寿偷香	negative
寒腹短识	negative
汗流浃体	negative
好佚恶劳	negative
豪取智笼	negative
河东狮子吼	negative
涸辙枯鱼	negative
鹤怨猿惊	negative
黑漆皮灯笼	negative
横行逆施	negative
横眉冷目	negative
横科暴敛	negative
横徵苛役	negative
鸿消鲤息	negative
呼天叩地	negative
狐死兔泣	negative
狐假鸱张	negative
狐鸣枭噪	negative
胡支扯叶	negative
收买	negative
绞痛	negative
剿袭	negative
揭底	negative
劫持	negative
窝囊	negative
货色	negative
急刹车	negative
大眼贼	negative
担风险	negative
悼亡	negative
变故	negative
变天	negative
辩诬	negative
瘪三	negative
冰霜	negative
病包儿	negative
病夫	negative
剥夺	negative
驳难	negative
补偿	negative
不定	negative
不及	negative
不了	negative
不人道	negative
不是玩儿的	negative
不暇	negative
幽囚	negative
诱致	negative
咂嘴弄舌	negative
赃污狼藉	negative
赃贿狼籍	negative
造言生事	negative
贼人心虚	negative
贼头鼠脑	negative
沾沾自衒	negative
战战栗栗	negative
张嘴挢舌	negative
招权纳赇	negative
朝梁暮陈	negative
枕戈泣血	negative
直眉瞪眼	negative
指山卖磨	negative
指东划西	negative
十死九活	negative
食子徇君	negative
使性摜气	negative
市井小人	negative
饰情矫行	negative
视如陌路	negative
逝将去汝	negative
適居其反	negative
手足异处	negative
鼠雀之辈	negative
鼠窜蜂逝	negative
数短论长	negative
束手无术	negative
束马县车	negative
树倒猢猻散	negative
水底摸月	negative
说地谈天	negative
思妇病母	negative
死有余诛	negative
死於非命	negative
孤苦零丁	negative
谷马砺兵	negative
骨瘦如豺	negative
鼓脣弄舌	negative
鼓脑争头	negative
故伎重演	negative
故态复还	negative
挂席为门	negative
怪声怪气	negative
官官相卫	negative
龟厌不告	negative
鬼瞰其室	negative
贵少贱老	negative
刿目怵心	negative
过屠大嚼	negative
亥豕相望	negative
骇浪惊涛	negative
邯郸匍匐	negative
含汙忍垢	negative
含垢忍污	negative
韩卢逐逡	negative
合眼摸象	negative
河清难俟	negative
鹤背扬州	negative
黑白混淆	negative
横三顺四	negative
横拖竖拉	negative
横眉怒视	negative
横僿不文	negative
横祸非灾	negative
呼天籥地	negative
狐朋狗友	negative
狐裘蒙戎	negative
狐凭鼠伏	negative
失踪	negative
实用主义	negative
委过	negative
兀傲	negative
投隙抵罅	negative
徒有其名	negative
土豪劣绅	negative
吐珠於泽，谁能不含	negative
兔角牛翼	negative
抟沙嚼蜡	negative
推天抢地	negative
颓垣败壁	negative
屯积居奇	negative
跅弛不羁	negative
瓦解冰消	negative
歪风邪气	negative
外宽内忌	negative
剜肉成疮	negative
玩兵黩武	negative
顽皮贼骨	negative
亡矢遗镞	negative
亡国之声	negative
枉用心机	negative
枉费心思	negative
忘乎其形	negative
望文生训	negative
望梅阁老	negative
望尘莫及	negative
危言竦论	negative
为蛇画足	negative
违天逆理	negative
违法乱纪	negative
唯吾独尊	negative
帷灯匣剑	negative
惟利是求	negative
文山会海	negative
文君新寡	negative
闻噎废食	negative
问官答花	negative
瓮天蠡海	negative
乌天黑地	negative
乌集之众	negative
无下箸处	negative
无可如何	negative
无用武之地	negative
无名火气	negative
无其奈何	negative
无所忌惮	negative
无所適从	negative
无计所奈	negative
动刑	negative
独裁者	negative
离弃	negative
泪水	negative
冷冰冰	negative
愣头儿青	negative
牵缠	negative
潜伏	negative
行号卧泣	negative
形影相附	negative
倖灾乐祸	negative
扬眉眴目	negative
认错	negative
蠕蠕	negative
尘埃传染	negative
硬撅撅	negative
舆台	negative
泥足巨人	negative
三迭阳关	negative
车殆马烦	negative
万民涂炭	negative
橡皮图章	negative
猥辞	negative
天旋地转	negative
活该	negative
追击	negative
黄齑淡饭	negative
焦黄	negative
摈弃	negative
当头一棒	negative
浑浑沈沈	negative
易子而食	negative
泻肚	negative
谢绝	negative
心事	negative
凶殴	negative
虚文	negative
震荡	negative
风烛残年	negative
鸱目虎吻	negative
意气洋洋	negative
淫言诐行	negative
愁眉	negative
垂暮	negative
措心积虑	negative
打击报复	negative
单文孤证	negative
胆丧魂惊	negative
诞罔不经	negative
党邪陷正	negative
刀头剑首	negative
倒持干戈	negative
低眉垂眼	negative
雕心雁爪	negative
雕虫小事	negative
雕镂藻绘	negative
调停两用	negative
跌脚搥胸	negative
丢盔卸甲	negative
东窗计	negative
大民族主义	negative
睁眼瞎子	negative
弱不胜衣	negative
负气斗狠	negative
破门而入	negative
产褥感染	negative
撩蜂吃螫	negative
另眼看戏	negative
流言风语	negative
流离琐尾	negative
柳眉踢竖	negative
龙屈蛇伸	negative
龙驭上宾	negative
漏尽锺鸣	negative
鹿死不择廕	negative
驴年马月	negative
吕安题凤	negative
履丝曳缟	negative
马耳春风	negative
马前泼水	negative
买上嘱下	negative
卖妻鬻子	negative
卖俏行奸	negative
埋天怨地	negative
漫不加意	negative
猫鼠同乳	negative
毛举细故	negative
貌离神合	negative
没精打彩	negative
靡靡之音	negative
帝国主义	negative
心如刀搅	negative
心寒胆落	negative
竖子	negative
衰老	negative
臭皮囊	negative
榱崩栋折	negative
寸田尺宅	negative
打家截舍	negative
大厦将倾	negative
待兔守株	negative
担雪填河	negative
胆战心寒	negative
淡饭黄齑	negative
道殣相枕	negative
得不酬失	negative
敌国通舟	negative
貂狗相属	negative
雕虫刻篆	negative
钓誉沽名	negative
东偷西摸	negative
东敲西逼	negative
跳踉	negative
投石下并	negative
哀声叹气	negative
嗳声叹气	negative
安坐待毙	negative
暗锤打人	negative
鳌愤龙愁	negative
拔葵啖枣	negative
白华之怨	negative
败化伤风	negative
败国丧家	negative
搬斤播两	negative
傍人篱落	negative
抱残守阙	negative
抱薪救焚	negative
鲍鱼之肆	negative
杯弓市虎	negative
背义负恩	negative
背山起楼	negative
逼人太甚	negative
刻骨仇很	negative
荷荷	negative
黑枪	negative
抵制	negative
疱代	negative
屏弃	negative
烈火轰雷	negative
流移失所	negative
流离颠沛	negative
龙生九子	negative
龙鬼蛇神	negative
龙头锯角	negative
龙蟠虬结	negative
露餐风宿	negative
鸾只凤单	negative
乱首垢面	negative
论黄数白	negative
驴鸣狗吠	negative
履霜坚冰	negative
马齿徒长	negative
买笑寻欢	negative
卖狗悬羊	negative
谩不经意	negative
满腹狐疑	negative
漫天大谎	negative
忙忙碌碌	negative
毛骨耸然	negative
貌合心离	negative
没世穷年	negative
没查没利	negative
没头苍蝇	negative
迷天大罪	negative
迷迷荡荡	negative
靡不有初，鲜克有终	negative
孤雏腐鼠	negative
骨化形销	negative
鼓脣摇舌	negative
故技重演	negative
顾犬补牢	negative
顾后瞻前	negative
官情纸薄	negative
鳏寡孤惸	negative
广种薄收	negative
诡雅异俗	negative
鬼哭神愁	negative
鬼烂神焦	negative
贵壮贱老	negative
刿鉥心腑	negative
过桥拆桥	negative
含牙带角	negative
寒心销志	negative
汗流洽背	negative
嚎天动地	negative
好行小惠	negative
豪干暴取	negative
昊天罔极	negative
何所不有	negative
河决鱼烂	negative
鹤短凫长	negative
黑言诳语	negative
横眉立目	negative
横眉瞪目	negative
横拦竖挡	negative
横抢武夺	negative
衡阳雁断	negative
鸿飞霜降	negative
喉长气短	negative
伪书	negative
未形之患	negative
无般不识	negative
憨子	negative
喝西北风	negative
贬值	negative
庸人	negative
幽愤	negative
右倾机会主义	negative
渔霸	negative
寓公	negative
鬼怕恶人	negative
货贿公行	negative
鸡鸣狗吠	negative
哈哈儿	negative
浩劫	negative
罢手	negative
绑票	negative
违乡负俗	negative
